accession_name	genome_accession	Sequence_abundance	Adjusted_ANI	Eff_cov	Contig_name	completeness	contamination	contigs	taxonomy	species	sample	oat	day	genus	genus_group
zr28333_20	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	1.5909	99.3	8.264	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_9_d3	oat_9	day3	Latilactobacillus	Latilactobacillus
zr28333_20	LeechJ_xxxx__AF73__bin.1	3.1411	95.13	7.565	AF73_k141_20	93.9594896	1.329958897	241	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia	Pseudescherichia spp.	oat_9_d3	oat_9	day3	Pseudescherichia	Pseudescherichia
zr28333_20	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	1.4252	99.25	5.009	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_9_d3	oat_9	day3	Enterococcus_B	Enterococcus
zr28333_20	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21	0.8633	99.02	4.939	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	99.44	0.84	22	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc lactis A	oat_9_d3	oat_9	day3	Leuconostoc	Leuconostoc
zr28333_20	MAG_183	1.7199	99.06	3.843	MAG_183_0	95.53	2.68	667	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia	Leclercia adecarboxylata	oat_9_d3	oat_9	day3	Leclercia	Leclercia
zr28333_20	LeechJ_xxxx__AF73__bin.2	1.3666	98.51	3.194	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_9_d3	oat_9	day3	Enterobacter_D	Enterobacter_D
zr28333_20	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0.2925	99.43	1.733	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_9_d3	oat_9	day3	Leuconostoc	Leuconostoc
zr28333_20	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	0.2541	99.77	1.445	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_9_d3	oat_9	day3	Leuconostoc	Leuconostoc
zr28333_20	LeechJ_xxxx__AF27__bin.5	0.2348	97.04	1.066	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_9_d3	oat_9	day3	Pseudomonas_E	Pseudomonas_E
zr28333_20	EBC_095.37	0.2873	99.48	0.931	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_9_d3	oat_9	day3	Erwinia	Erwinia
zr28333_20	YulandiA_2020__SRS6115053__bin.10	0.2635	99.69	0.893	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_9_d3	oat_9	day3	Enterococcus_D	Enterococcus
zr28333_20	FontanaF_2023__SRR20746834__bin.2	0.2449	98.37	0.888	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_9_d3	oat_9	day3	Enterococcus_B	Enterococcus
zr28333_20	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.1838	96.49	0.771	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_9_d3	oat_9	day3	Enterococcus_B	Enterococcus
zr28333_20	MAG_312	0.2491	98.68	0.727	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_9_d3	oat_9	day3	Acinetobacter	Acinetobacter
zr28333_20	XieM_2019__SAMC044639__bin.32	0.2939	98.95	0.646	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_9_d3	oat_9	day3	Pantoea	Pantoea
zr28333_20	KharnaiorP_2023__SRR22859377__bin.10	0.1013	98.28	0.378	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_9_d3	oat_9	day3	Enterococcus_D	Enterococcus
zr28333_20	P.1_bin.1	0.1665	95.63	0.372	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_9_d3	oat_9	day3	Cronobacter	Cronobacter
zr28333_20	EBC_140.10	0.1394	97.96	0.367	EBC_140.10_EBC_140_scaffold_8	70.64	5.17	514	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea brenneri	oat_9_d3	oat_9	day3	Pantoea	Pantoea
zr28333_20	MAG_579	0.0948	98.35	0.215	MAG_579_0	78.54	8.62	522	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia_A	Leclercia A pneumoniae	oat_9_d3	oat_9	day3	Leclercia_A	Leclercia_A
zr28333_20	MAG_45	0.0372	98.31	0.146	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_9_d3	oat_9	day3	Enterococcus_D	Enterococcus
zr28333_20	FontanaF_2023__SRR20746851__bin.6	0.0479	97.16	0.093	NODE_1_length_87421_cov_11.0000_ID_9656	96.04	0.33	304	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella grimontii	oat_9_d3	oat_9	day3	Klebsiella	Klebsiella
zr28333_8	LeechJ_xxxx__AF15__bin.4	97.4672	98.99	113	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_26_d1	oat_26	day1	Bacillus_A	Bacillus
zr28333_8	MAG_107	1.2126	99.51	4.153	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_26_d1	oat_26	day1	Bacillus_A	Bacillus
zr28333_8	MASTER_WP4_CSIC_2__P2619__bin.31	0.6469	95.74	1.597	P2619_k141_112	63.79310345	1.724137931	518	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A	Moraxella A sp002478835	oat_26_d1	oat_26	day1	Moraxella_A	Moraxella_A
zr28333_8	MASTER_WP4_CSIC_2__P2603__bin.2	0.6733	97.55	1.548	P2603_k141_86142	74.13793103	0	13	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A	Moraxella A sp902506215	oat_26_d1	oat_26	day1	Moraxella_A	Moraxella_A
zr28333_5	LeechJ_xxxx__AF66__bin.13	38.9118	99.5	139	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_19_d1	oat_19	day1	Lactococcus	Lactococcus
zr28333_5	MAG_45	29.5863	99.71	53	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_19_d1	oat_19	day1	Enterococcus_D	Enterococcus
zr28333_5	FontanaF_2023__SRR20746834__bin.2	5.362	98.39	8.845	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_19_d1	oat_19	day1	Enterococcus_B	Enterococcus
zr28333_5	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	4.433	99.37	7.09	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_19_d1	oat_19	day1	Enterococcus_B	Enterococcus
zr28333_5	EBC_082.15	6.2591	99.06	6.102	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_19_d1	oat_19	day1	Kosakonia	Kosakonia
zr28333_5	XieM_2019__SAMC044639__bin.32	4.6794	99.58	4.679	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_19_d1	oat_19	day1	Pantoea	Pantoea
zr28333_5	EBC_134.5	5.2046	98.8	3.839	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_19_d1	oat_19	day1	Clostridium	Clostridium
zr28333_5	LeechJ_xxxx__AF66__bin.10	0.6044	95.48	1.177	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_19_d1	oat_19	day1	Clostridium	Clostridium
zr28333_5	LeechJ_xxxx__AF73__bin.2	1.0276	99.12	1.093	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_19_d1	oat_19	day1	Enterobacter_D	Enterobacter_D
zr28333_5	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.4617	98.3	0.882	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_19_d1	oat_19	day1	Enterococcus_B	Enterococcus
zr28333_5	CM_UNINA_FFOOD__FFOOD_256__bin.2	0.3728	97.09	0.856	NODE_1_length_428318_cov_12.9998_ID_8660	62.21	0.02	16	Bacillota;Bacilli;Exiguobacteriales;Exiguobacteriaceae;Exiguobacterium_A	Exiguobacterium A acetylicum	oat_19_d1	oat_19	day1	Exiguobacterium_A	Exiguobacterium_A
zr28333_5	LeechJ_xxxx__AF27__bin.5	0.3433	98.41	0.709	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_19_d1	oat_19	day1	Pseudomonas_E	Pseudomonas_E
zr28333_5	CM_UNINA_FFOOD__FFOOD_226__bin.6	0.4482	98.98	0.686	NODE_2_length_319059_cov_34.9987_ID_36074	100	4.65	51	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B hirae	oat_19_d1	oat_19	day1	Enterococcus_B	Enterococcus
zr28333_5	SEM_41_S58.18	0.4248	97.73	0.531	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_19_d1	oat_19	day1	Pseudomonas_B	Pseudomonas_B
zr28333_5	LeechJ_xxxx__AF53__bin.10	0.2736	97.38	0.515	AF53_k141_67	62.43849788	0.065486296	939	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium saccharobutylicum	oat_19_d1	oat_19	day1	Clostridium	Clostridium
zr28333_5	EBC_095.37	0.2572	99.5	0.379	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_19_d1	oat_19	day1	Erwinia	Erwinia
zr28333_5	KharnaiorP_2023__SRR22859377__bin.10	0.2179	98.7	0.37	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_19_d1	oat_19	day1	Enterococcus_D	Enterococcus
zr28333_5	MotaGutierrezJ_2021__SRR11602150__bin.4	0.1527	96.11	0.222	NODE_398_length_32439_cov_10.0000_ID_73648	92.68	2.44	600	Actinomycetota;Actinomycetes;Actinomycetales;Microbacteriaceae;Curtobacterium	Curtobacterium citreum	oat_19_d1	oat_19	day1	Curtobacterium	Curtobacterium
zr28333_5	YouL_2022__SRR13308526__bin.24	0.221	98.07	0.222	NODE_37_length_141872_cov_18.1171_ID_20191	88.99	4.01	218	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter ludwigii	oat_19_d1	oat_19	day1	Enterobacter	Enterobacter
zr28333_5	LiZ_2019__SRS3379157__bin.3	0.1679	98.07	0.162	SRS3379157_k141_320	99.44609788	0.639880952	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter mori	oat_19_d1	oat_19	day1	Enterobacter	Enterobacter
zr28333_5	EBC_080.1	0.1501	98.68	0.145	EBC_080.1_EBC_080_scaffold_1281	96.07	3.48	35	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia persicina	oat_19_d1	oat_19	day1	Erwinia	Erwinia
zr28333_5	YulandiA_2020__SRS6115053__bin.10	0.0915	98.06	0.141	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_19_d1	oat_19	day1	Enterococcus_D	Enterococcus
zr28333_5	LeechJ_xxxx__AF15__bin.4	0.1076	95.33	0.131	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_19_d1	oat_19	day1	Bacillus_A	Bacillus
zr28333_5	MAG_107	0.0361	98.21	0.13	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_19_d1	oat_19	day1	Bacillus_A	Bacillus
zr28333_5	LopezSanchezR_2023__SRR13708567__bin.13	0.0618	96.69	0.124	NODE_203_length_18705_cov_7.0000_ID_55160	74.78	2.02	552	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter sp013417555	oat_19_d1	oat_19	day1	Acinetobacter	Acinetobacter
zr28333_5	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	0.0482	98.81	0.114	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_19_d1	oat_19	day1	Latilactobacillus	Latilactobacillus
zr28333_5	LeechJ_2020__ERS3967741__bin.4	0.0369	95.05	0.072	ERS3967741_k141_1495	66.07142857	0	29	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A mycoides	oat_19_d1	oat_19	day1	Bacillus_A	Bacillus
zr28333_5	KharnaiorP_2023__SRR22859379__bin.8	0.0221	96.98	0.064	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_19_d1	oat_19	day1	Pediococcus	Pediococcus
zr28333_5	LeechJ_xxxx__AF52__bin.1	0.0363	97.94	0.039	AF52_k141_89	94.53642384	3.752759382	629	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Lysinibacillus	Lysinibacillus boronitolerans	oat_19_d1	oat_19	day1	Lysinibacillus	Lysinibacillus
zr28333_18	LeechJ_xxxx__AF66__bin.10	49.9025	98.71	141	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_26_d2	oat_26	day2	Clostridium	Clostridium
zr28333_18	MAG_107	6.7055	99.53	35	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_26_d2	oat_26	day2	Bacillus_A	Bacillus
zr28333_18	EBC_134.5	28.0427	97.64	30	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_26_d2	oat_26	day2	Clostridium	Clostridium
zr28333_18	LeechJ_xxxx__AF15__bin.4	14.148	98.97	25	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_26_d2	oat_26	day2	Bacillus_A	Bacillus
zr28333_18	MASTER_WP4_CSIC_2__P2619__bin.31	0.2972	95.1	1.118	P2619_k141_112	63.79310345	1.724137931	518	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A	Moraxella A sp002478835	oat_26_d2	oat_26	day2	Moraxella_A	Moraxella_A
zr28333_18	MASTER_WP4_CSIC_2__P2603__bin.2	0.3089	96.98	1.083	P2603_k141_86142	74.13793103	0	13	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A	Moraxella A sp902506215	oat_26_d2	oat_26	day2	Moraxella_A	Moraxella_A
zr28333_18	XieM_2019__SAMC044639__bin.32	0.5504	98.76	0.798	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_26_d2	oat_26	day2	Pantoea	Pantoea
zr28333_18	MotaGutierrezJ_2021__SRR11602153__bin.4	0.029	95.74	0.048	NODE_1_length_695767_cov_46.0000_ID_85857	100	0.13	33	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus subtilis	oat_26_d2	oat_26	day2	Bacillus	Bacillus
zr28333_18	LeechJ_xxxx__AF63__bin.4	0.0159	97.84	0.027	AF63_k141_143	85.91292674	2.373417722	1191	Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lacrimispora	Lacrimispora xylanisolvens	oat_26_d2	oat_26	day2	Lacrimispora	Lacrimispora
zr28333_10	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897	15.3894	98.84	54	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	100	0.19	233	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus cremoris	oat_9_d2	oat_9	day2	Lactococcus	Lactococcus
zr28333_10	MAG_116	6.8428	98.25	50	MAG_116_0	51.9	1.59	467	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	oat_9_d2	oat_9	day2	Leuconostoc	Leuconostoc
zr28333_10	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1	12.0429	96.73	50	WK023-1-L-48h-02G3_S117_k141_1117	99.82363316	0	29	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	oat_9_d2	oat_9	day2	Leuconostoc	Leuconostoc
zr28333_10	FontanaF_2023__SRR20746854__bin.2	17.2093	99.24	32	NODE_7_length_112150_cov_14.2384_ID_46122	100	0.01	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter intestinihominis	oat_9_d2	oat_9	day2	Enterobacter	Enterobacter
zr28333_10	GCF_009913915.1_ASM991391v1_genomic	5.7006	99.22	23	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_9_d2	oat_9	day2	Leuconostoc	Leuconostoc
zr28333_10	LeechJ_xxxx__AF73__bin.1	11.084	95.5	22	AF73_k141_20	93.9594896	1.329958897	241	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia	Pseudescherichia spp.	oat_9_d2	oat_9	day2	Pseudescherichia	Pseudescherichia
zr28333_10	GCF_004771075.1_ASM477107v1_genomic	4.27	98.6	16	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_9_d2	oat_9	day2	Weissella	Weissella
zr28333_10	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21	2.5279	99.28	11.921	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	99.44	0.84	22	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc lactis A	oat_9_d2	oat_9	day2	Leuconostoc	Leuconostoc
zr28333_10	MAG_183	6.3988	99.41	11.783	MAG_183_0	95.53	2.68	667	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia	Leclercia adecarboxylata	oat_9_d2	oat_9	day2	Leclercia	Leclercia
zr28333_10	LeechJ_xxxx__AF66__bin.13	1.3005	99.15	8.415	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_9_d2	oat_9	day2	Lactococcus	Lactococcus
zr28333_10	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	2.8576	99.36	8.278	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_9_d2	oat_9	day2	Enterococcus_B	Enterococcus
zr28333_10	LeechJ_xxxx__AF73__bin.2	3.7754	98.74	7.272	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_9_d2	oat_9	day2	Enterobacter_D	Enterobacter_D
zr28333_10	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	1.1863	99.23	5.079	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_9_d2	oat_9	day2	Latilactobacillus	Latilactobacillus
zr28333_10	EBC_095.37	1.4309	99.54	3.82	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_9_d2	oat_9	day2	Erwinia	Erwinia
zr28333_10	EBC_134.5	2.7514	98.47	3.675	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_9_d2	oat_9	day2	Clostridium	Clostridium
zr28333_10	KharnaiorP_2023__SRR22859379__bin.8	0.6316	99.29	3.3	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_9_d2	oat_9	day2	Pediococcus	Pediococcus
zr28333_10	MAG_312	0.7723	98.9	1.857	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_9_d2	oat_9	day2	Acinetobacter	Acinetobacter
zr28333_10	YulandiA_2020__SRS6115053__bin.10	0.6127	99.7	1.711	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_9_d2	oat_9	day2	Enterococcus_D	Enterococcus
zr28333_10	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0.3332	99.48	1.627	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_9_d2	oat_9	day2	Leuconostoc	Leuconostoc
zr28333_10	XieM_2019__SAMC044639__bin.32	0.7362	99.38	1.333	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_9_d2	oat_9	day2	Pantoea	Pantoea
zr28333_10	LeechJ_xxxx__AF27__bin.5	0.3431	99.09	1.284	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_9_d2	oat_9	day2	Pseudomonas_E	Pseudomonas_E
zr28333_10	P.1_bin.1	0.3973	95.54	0.731	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_9_d2	oat_9	day2	Cronobacter	Cronobacter
zr28333_10	EBC_140.10	0.2937	98.98	0.638	EBC_140.10_EBC_140_scaffold_8	70.64	5.17	514	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea brenneri	oat_9_d2	oat_9	day2	Pantoea	Pantoea
zr28333_10	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.1574	98.14	0.544	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_9_d2	oat_9	day2	Enterococcus_B	Enterococcus
zr28333_10	FontanaF_2023__SRR20746834__bin.2	0.1788	98.22	0.534	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_9_d2	oat_9	day2	Enterococcus_B	Enterococcus
